course,subject,yearRange,semesterGroup,semester,fileUrl,fileName,note
B.A. (Hons.) Political Science,B.A. (HONS.) V POLITICAL SCIENCE UNDERSTANDING SOUTH ASIA,2019,Semester 5,5,https://zhdce.ac.in/Previousyear_paper/Political%20Science/2019/B.%20A.%20(H)/5/2100B.A.%20(HONS.)%20V%20POLITICAL%20SCIENCE%20UNDERSTANDING%20SOUTH%20ASIA-%206220.pdf,B.A. (HONS.) V POLITICAL SCIENCE UNDERSTANDING SOUTH ASIA- 6220,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons.) Political Science,B.A.(HONS.) V-PLITICAL SCIENCE-DILEMMAS IN POLITICS,2019,Semester 5,5,https://zhdce.ac.in/Previousyear_paper/Political%20Science/2019/B.%20A.%20(H)/5/2112B.A.(HONS.)%20V-PLITICAL%20SCIENCE-DILEMMAS%20IN%20POLITICS-6223.pdf,B.A.(HONS.) V-PLITICAL SCIENCE-DILEMMAS IN POLITICS-6223,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons.) Political Science,B.A.(HONS.) V-PLITICAL SCIENCE-FEMINISM THEORY AND PRACTICES,2019,Semester 5,5,https://zhdce.ac.in/Previousyear_paper/Political%20Science/2019/B.%20A.%20(H)/5/2137B.A.(HONS.)%20V-PLITICAL%20SCIENCE-FEMINISM%20THEORY%20AND%20PRACTICES-6222.pdf,B.A.(HONS.) V-PLITICAL SCIENCE-FEMINISM THEORY AND PRACTICES-6222,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons.) Political Science,B.A.(HONS.) V-PLITICAL SCIENCE-PUBLIC POLICY IN INDIA,2019,Semester 5,5,https://zhdce.ac.in/Previousyear_paper/Political%20Science/2019/B.%20A.%20(H)/5/2093B.A.(HONS.)%20V-PLITICAL%20SCIENCE-PUBLIC%20POLICY%20IN%20INDIA-6224.pdf,B.A.(HONS.) V-PLITICAL SCIENCE-PUBLIC POLICY IN INDIA-6224,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
BA (Hons) Sanskrit,BA (H) Ist Sem_Sanskrit,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Sanskrit/2019/B.%20A.%20(H)/1/2125BA%20(H)%20Ist%20Sem_Sanskrit.pdf,BA (H) Ist Sem_Sanskrit,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
BA (Hons) Sanskrit,B.A (PROG) I SANSKRIT DISCIPLINE SANSKRIT GRAMMAR&TEXT,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Sanskrit/2019/B.%20A.%20(Prog)/1/2103B.A%20(PROG)%20I%20SANSKRIT%20DISCIPLINE%20SANSKRIT%20GRAMMAR&TEXT-5191.pdf,B.A (PROG) I SANSKRIT DISCIPLINE SANSKRIT GRAMMAR&TEXT-5191,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
BA (Hons) Sanskrit,B.A (PROG) I SANSKRIT DISCIPLINE SANSKRIT POETRY,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Sanskrit/2019/B.%20A.%20(Prog)/1/2115B.A%20(PROG)%20I%20SANSKRIT%20DISCIPLINE%20SANSKRIT%20POETRY-7860.pdf,B.A (PROG) I SANSKRIT DISCIPLINE SANSKRIT POETRY-7860,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
BA (Hons) Sanskrit,B.A (PROG) I SANSKRIT LANGUAGE MASTERING SANSKRIT LANGUAGE AND LITRATURE-I,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Sanskrit/2019/B.%20A.%20(Prog)/1/2130B.A%20(PROG)%20I%20SANSKRIT%20LANGUAGE%20MASTERING%20SANSKRIT%20LANGUAGE%20AND%20LITRATURE-I-5136.pdf,B.A (PROG) I SANSKRIT LANGUAGE MASTERING SANSKRIT LANGUAGE AND LITRATURE-I-5136,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
BA (Hons) Sanskrit,B.A (PROG.) I SANSKRIT LANGUAGE-B UPANISHAD AND GITA,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Sanskrit/2019/B.%20A.%20(Prog)/1/2145B.A%20(PROG.)%20I%20SANSKRIT%20LANGUAGE-B%20UPANISHAD%20AND%20GITA-7828.pdf,B.A (PROG.) I SANSKRIT LANGUAGE-B UPANISHAD AND GITA-7828,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
BA (Hons) Sanskrit,Sanskrit and World Literature,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Sanskrit/2019/B.%20A.%20(Prog)/1/2100Sanskrit%20A%20Sanskrit%20Literature%20Sem.%201.pdf,Sanskrit A Sanskrit Literature Sem. 1,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
BA (Hons) Sanskrit,Sanskrit B Upanishad,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Sanskrit/2019/B.%20A.%20(Prog)/1/2114Sanskrit%20B%20Upanishad%20_%20Geeta%20Sem.%201.pdf,Sanskrit B Upanishad _ Geeta Sem. 1,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
BA (Hons) Sanskrit,Modern Sanskrit Literature,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Sanskrit/2019/B.%20A.%20(Prog)/1/2130Sanskrit%20Literature%20Sem%201.pdf,Sanskrit Literature Sem 1,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
BA (Hons) Sanskrit,Sanskrit Poetry,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Sanskrit/2019/B.%20A.%20(Prog)/1/2144Sanskrit%20Poetry%20Sem.%201.pdf,Sanskrit Poetry Sem. 1,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
BA (Hons) Sanskrit,Sanskrit Drama,2019,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/Sanskrit/2019/B.%20A.%20(Prog)/3/2108Sanskrit%20Drama%20Sem.%203.pdf,Sanskrit Drama Sem. 3,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Urdu,"URDU-A, STUDY OF MODERN PROSE AND POETRY-II",2019,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/Urdu/2019/B.%20A.%20(Prog)/2/2110B.%20Com%20Prog%20IInd%20Sam%20Urdu-B-52141225.pdf,B. Com Prog IInd Sam Urdu-B-52141225,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Urdu,B.A. Prog IInd Sam Urdu-A Study of Modern Urdu Prose & Poetry-I,2019,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/Urdu/2019/B.%20A.%20(Prog)/2/2103B.A.%20Prog%20IInd%20Sam%20Urdu-A%20Study%20of%20Modern%20Urdu%20Prose%20&%20Poetry-I-62141215.pdf,B.A. Prog IInd Sam Urdu-A Study of Modern Urdu Prose & Poetry-I-62141215,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Urdu,B.Com Pass IInd Sam Urdu-C-Urdu,2019,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/Urdu/2019/B.%20A.%20(Prog)/2/2124B.Com%20Pass%20IInd%20Sam%20Urdu-C-Urdu%20-52141226.pdf,B.Com Pass IInd Sam Urdu-C-Urdu -52141226,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Urdu,B.Com Prog IInd Sam Urdu-A-I,2019,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/Urdu/2019/B.%20A.%20(Prog)/2/2144B.Com%20Prog%20IInd%20Sam%20Urdu-A-I-52141224.pdf,B.Com Prog IInd Sam Urdu-A-I-52141224,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Urdu,IInd Sam Urdu A,2019,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/Urdu/2019/B.%20A.%20(Prog)/2/2103IInd%20Sam%20AECC-Urdu%20A-72142801.pdf,IInd Sam AECC-Urdu A-72142801,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Urdu,IInd Sam Urdu B,2019,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/Urdu/2019/B.%20A.%20(Prog)/2/2117IInd%20Sam%20AECC-Urdu%20B-72142802.pdf,IInd Sam AECC-Urdu B-72142802,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Urdu,B.A. (P) IVth Sam Urdu-C,2019,Semester 4,4,https://zhdce.ac.in/Previousyear_paper/Urdu/2019/B.%20A.%20(Prog)/4/2099B.A.%20(P)%20IVth%20Sam%20Urdu-C-%2062141904.pdf,B.A. (P) IVth Sam Urdu-C- 62141904,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Urdu,B.A. Prog IV samUrdu-Study of Medival Prose & Poetry,2019,Semester 4,4,https://zhdce.ac.in/Previousyear_paper/Urdu/2019/B.%20A.%20(Prog)/4/2107B.A.%20Prog%20IV%20samUrdu-Study%20of%20Medival%20Prose%20&%20Poetry-%2062141903.pdf,B.A. Prog IV samUrdu-Study of Medival Prose & Poetry- 62141903,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Urdu,B.A. Prog IVth Sam Urdu-A,2019,Semester 4,4,https://zhdce.ac.in/Previousyear_paper/Urdu/2019/B.%20A.%20(Prog)/4/2115B.A.%20Prog%20IVth%20Sam%20Urdu-A-62141902.pdf,B.A. Prog IVth Sam Urdu-A-62141902,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Urdu,B.A. Prog VI Sam Urdu-Study of Short Story Writer Rajinder Singh Bedi,2019,Semester 6,6,https://zhdce.ac.in/Previousyear_paper/Urdu/2019/B.%20A.%20(Prog)/6/2104B.A.%20Prog%20VI%20Sam%20Urdu-Study%20of%20Short%20Story%20Writer%20Rajinder%20Singh%20Bedi-62145913.pdf,B.A. Prog VI Sam Urdu-Study of Short Story Writer Rajinder Singh Bedi-62145913,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons.) Economics,Principles of Microeconomics I,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Economics/2019/B.%20A.%20(Prog)/1/2104Principles%20of%20Micrieconomics-1%20Sem%201%203370.pdf,Principles of Micrieconomics-1 Sem 1 3370,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons.) Economics,Principles of Microeconomics I,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Economics/2019/B.%20A.%20(Prog)/1/2117Principles%20of%20Microeconomics-1%20%20Sem1%203371.pdf,Principles of Microeconomics-1 Sem1 3371,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons.) Economics,Principles of Microeconomics I,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Economics/2019/B.%20A.%20(Prog)/1/2132Principles%20of%20Microeconomics-1%20O.C.%20Sem%201%201999.pdf,Principles of Microeconomics-1 O.C. Sem 1 1999,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons.) Economics,Principles of Microeconomics I,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Economics/2019/B.%20A.%20(Prog)/1/2088Principles%20of%20Microeconomics-1%20Sem.%201%202000.pdf,Principles of Microeconomics-1 Sem. 1 2000,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons.) Economics,Principles of Microeconomics,2019,Semester 5,5,https://zhdce.ac.in/Previousyear_paper/Economics/2019/B.%20A.%20(Prog)/5/2113Principles%20of%20Microeconomics%20%20Sem%205.pdf,Principles of Microeconomics Sem 5,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
University-wide Ability Enhancement Course Pool,Environmental Science EVS,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Environmental%20Studies/2019/B.%20A.%20(Prog)/1/2096Environmental%20Science_EVS%207521%20OC%20Sem%201%202019.pdf,Environmental Science_EVS 7521 OC Sem 1 2019,AEC | exact
University-wide Ability Enhancement Course Pool,EVS,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Environmental%20Studies/2019/B.%20A.%20(Prog)/1/2055EVS%207525%20Sem1%202019.pdf,EVS 7525 Sem1 2019,AEC | exact
University-wide Ability Enhancement Course Pool,Environmental Science: Theory into Practice – I,2019,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/Environmental%20Studies/2019/B.%20A.%20(Prog)/2/2089IInd%20Sem_Environmental%20Science_AECC_2019.pdf,IInd Sem_Environmental Science_AECC_2019,AEC | exact
B.A. (Hons) Hindi,B.A. (H) Ist & Hindi Nov,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(H)/1/2090B.A.%20(H)%20Ist%20&%20IIIrd%20Sem_Hindi%20CBCS%20Nov-Dec%202019.pdf,B.A. (H) Ist & IIIrd Sem_Hindi CBCS Nov-Dec 2019,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,B.A. (H) Ist & Hindi Nov,2019,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(H)/3/2097B.A.%20(H)%20Ist%20&%20IIIrd%20Sem_Hindi%20CBCS%20Nov-Dec%202019.pdf,B.A. (H) Ist & IIIrd Sem_Hindi CBCS Nov-Dec 2019,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,B.A (Prog),2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(Prog)/1/2084B.A%20(Prog)%20Ist%20Sem_Hindi%20A%20Sem.%201.pdf,B.A (Prog) Ist Sem_Hindi A Sem. 1,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,B.A (Prog),2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(Prog)/1/2102B.A%20(Prog)%20Ist%20Sem_Hindi%20B%20Sem.%201.pdf,B.A (Prog) Ist Sem_Hindi B Sem. 1,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,Bhasha Aur Sahitya Ka Itihas,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(Prog)/1/2092B.A%20(Prog)%20Ist%20Sem_Hindi%20Bhasha%20Aur%20Sahitya%20Ka%20Itihas%20Sem.%201.pdf,B.A (Prog) Ist Sem_Hindi Bhasha Aur Sahitya Ka Itihas Sem. 1,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,Bhasha Aur Sahitya Ka Itihas,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(Prog)/1/,B.A (Prog) Ist Sem_Hindi Bhasha Aur Sahitya Ka Itihas Sem. 1,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,BSem. 1,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(Prog)/1/2108B.A%20(Prog)%20Ist%20Sem_Hindi%20BSem.%201.pdf,B.A (Prog) Ist Sem_Hindi BSem. 1,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,C,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(Prog)/1/2131B.A%20(Prog)%20Ist%20Sem_Hindi%20C%20oc%20%20Sem.%201.pdf,B.A (Prog) Ist Sem_Hindi C oc Sem. 1,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,B.A (Prog),2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(Prog)/1/2094B.A%20(Prog)%20Ist%20Sem_Hindi%20C%20Sem.1.pdf,B.A (Prog) Ist Sem_Hindi C Sem.1,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,B.A (Prog),2019,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(Prog)/3/2134B.A%20(Prog)%20IIIrd%20Sem_Hindi%20B%20Sem.%203.pdf,B.A (Prog) IIIrd Sem_Hindi B Sem. 3,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,Katha Sahitya,2019,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(Prog)/3/2095B.A%20(Prog)%20IIIrd%20Sem_Hindi%20Katha%20Sahitya%20Sem.%203.pdf,B.A (Prog) IIIrd Sem_Hindi Katha Sahitya Sem. 3,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,B.Com (Prog) k,2019,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(Prog)/3/2114B.Com%20(Prog)%20IIIrd%20Sem_Hindi%20_k_%20Sem%203.pdf,B.Com (Prog) IIIrd Sem_Hindi _k_ Sem 3,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,B.Com (Prog) Hindi Bhasha aur Sahitya G,2019,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(Prog)/3/2130B.Com%20(Prog)%20IIIrd%20Sem_Hindi%20Bhasha%20aur%20Sahitya%20_G_%20Sem%203.pdf,B.Com (Prog) IIIrd Sem_Hindi Bhasha aur Sahitya _G_ Sem 3,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,B.Com (Prog) B,2019,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(Prog)/3/2094B.Com%20(Prog)%20IIIrd%20Sem_Hindi_%20B_%20Sem%203.pdf,B.Com (Prog) IIIrd Sem_Hindi_ B_ Sem 3,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,Hindi Bhasha Aur Sampreshan Mil Comm 2,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(Prog)/1/2146AECC_Ist%20&%20IInd%20Sem_Hindi%20Bhasha%20Aur%20Sampreshan%20Mil%20Comm%20Sem%201_2.pdf,AECC_Ist & IInd Sem_Hindi Bhasha Aur Sampreshan Mil Comm Sem 1_2,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B.A. (Hons) Hindi,Hindi Bhasha Aur Sampreshan (MIL Comm),2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/Hindi/2019/B.%20A.%20(Prog)/1/2104AECC_Ist%20Sem_Hindi%20Bhasha%20Aur%20Sampreshan%20(MIL%20Comm)%20Sem%201.pdf,AECC_Ist Sem_Hindi Bhasha Aur Sampreshan (MIL Comm) Sem 1,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
History Honours,OF INDIA-I,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/History/2019/B.%20A.%20(H)/1/2103B.A%20(HONS)%20Ist%20Sem_%20HISTORY%20OF%20INDIA-I-1281.pdf,B.A (HONS) Ist Sem_ HISTORY OF INDIA-I-1281,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
History Honours,History of India 1858 – 1947,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/History/2019/B.%20A.%20(H)/1/2116B.A.%20(HONS.)%20Ist%20Sem_HISTORY%20HISTORY%20OF%20INDIA%20-I%20-7927.pdf,B.A. (HONS.) Ist Sem_HISTORY HISTORY OF INDIA -I -7927,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
History Honours,Social Formations and Cultural Patterns of the Ancient World-I,2019,Semester 1,1,https://zhdce.ac.in/Previousyear_paper/History/2019/B.%20A.%20(H)/1/2070B.A.(HONS.)%20Ist%20Sem_HISTORY%20SOCIAL%20FORMATIONS%20AND%20CULTURAL%20PATTERNS%20OF%20THE%20ANCIENT%20WORLD%20(NEW%20COURSE)-7949A.pdf,B.A.(HONS.) Ist Sem_HISTORY SOCIAL FORMATIONS AND CULTURAL PATTERNS OF THE ANCIENT WORLD (NEW COURSE)-7949A,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
History Honours,Nov,2019,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/History/2019/B.%20A.%20(H)/3/2097B.A.%20(H)%20IIIrd%20Sem_%20History%20CBCS%20Nov-Dec%202019.pdf,B.A. (H) IIIrd Sem_ History CBCS Nov-Dec 2019,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
History Honours,Women in Indian History,2019,Semester 5,5,https://zhdce.ac.in/Previousyear_paper/History/2019/B.%20A.%20(H)/5/2116B.A%20(H)%20Vth%20Sem_Women%20in%20Indian%20History%20Sem%205.pdf,B.A (H) Vth Sem_Women in Indian History Sem 5,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B. A. (Hons) English,Dect 2020 BRITISH LITERATURE,2020,Semester 5,5,https://zhdce.ac.in/Previousyear_paper/English/2020/B.%20A.%20(H)/5/2105OBE_Dect%202020_Vth%20Sem_12031502-BRITISH%20LITERATURE.pdf,OBE_Dect 2020_Vth Sem_12031502-BRITISH LITERATURE,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B. A. (Hons) English,Dect 2020 Literature in Social Spaces,2020,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/English/2020/B.%20A.%20(H)/3/2121OBE_Dect%202020_IIIrd%20and%20Vth%20Sem_12033909-Literature%20in%20Social%20Spaces.pdf,OBE_Dect 2020_IIIrd and Vth Sem_12033909-Literature in Social Spaces,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B. A. (Hons) English,Dect 2020 Creative Writing,2020,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/English/2020/B.%20A.%20(H)/3/2095OBE_Dect%202020_IIIrd%20and%20Vth%20Sem_Creative%20Writing%2012033905-oc.pdf,OBE_Dect 2020_IIIrd and Vth Sem_Creative Writing 12033905-oc,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B. A. (Hons) English,Dect 2020 Technical Writing,2020,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/English/2020/B.%20A.%20(H)/3/2118OBE_Dect%202020_IIIrd%20and%20Vth%20Sem_Technical%20Writing_12033907.pdf,OBE_Dect 2020_IIIrd and Vth Sem_Technical Writing_12033907,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B. A. (Hons) English,American Literature,2020,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/English/2020/B.%20A.%20(H)/3/2090OBE_Dect%202020_IIIrd%20Sem_12031301_OC-AMERICAN%20LITERATURE.pdf,OBE_Dect 2020_IIIrd Sem_12031301_OC-AMERICAN LITERATURE,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B. A. (Hons) English,American Literature,2020,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/English/2020/B.%20A.%20(H)/3/2122OBE_Dect%202020_IIIrd%20Sem_12031301-AMERICAN%20LITERATURE.pdf,OBE_Dect 2020_IIIrd Sem_12031301-AMERICAN LITERATURE,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B. A. (Hons) English,Indian Popular Literature,2020,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/English/2020/B.%20A.%20(H)/3/2085OBE_Dect%202020_IIIrd%20Sem_12031302_OC-POPULAR%20LITERATURE.pdf,OBE_Dect 2020_IIIrd Sem_12031302_OC-POPULAR LITERATURE,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B. A. (Hons) English,Indian Popular Literature,2020,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/English/2020/B.%20A.%20(H)/3/2113OBE_Dect%202020_IIIrd%20Sem_12031302-POPULAR%20LITERATURE.pdf,OBE_Dect 2020_IIIrd Sem_12031302-POPULAR LITERATURE,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B. A. (Hons) English,Dect 2020 -BRITISH POETRY AND DRAMA,2020,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/English/2020/B.%20A.%20(H)/3/2074OBE_Dect%202020_IIIrd%20Sem_12031303_OC-BRITISH%20POETRY%20AND%20DRAMA.pdf,OBE_Dect 2020_IIIrd Sem_12031303_OC-BRITISH POETRY AND DRAMA,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B. A. (Hons) English,Dect 2020 BRITISH POETRY AND DRAMA,2020,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/English/2020/B.%20A.%20(H)/3/2102OBE_Dect%202020_IIIrd%20Sem_12031303-BRITISH%20POETRY%20AND%20DRAMA.pdf,OBE_Dect 2020_IIIrd Sem_12031303-BRITISH POETRY AND DRAMA,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B. A. (Hons) English,Dect 2020 MEDIA AND COMMUNICATION SKILLS,2020,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/English/2020/B.%20A.%20(H)/3/2078OBE_Dect%202020_IIIrd%20Sem_12035902-MEDIA%20AND%20COMMUNICATION%20SKILLS.pdf,OBE_Dect 2020_IIIrd Sem_12035902-MEDIA AND COMMUNICATION SKILLS,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B. A. (Hons) English,Cinematic Adaptations of Literary Texts,2020,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/English/2020/B.%20A.%20(H)/3/2102OBE_Dect%202020_IIIrd%20Sem_12035910-CINEMATIC%20ADAPTATIONS%20OF%20LITERARY%20TEXTS.pdf,OBE_Dect 2020_IIIrd Sem_12035910-CINEMATIC ADAPTATIONS OF LITERARY TEXTS,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
B. A. (Hons) English,Dect 2020 English Enhansment,2020,Semester 3,3,https://zhdce.ac.in/Previousyear_paper/English/2020/B.%20A.%20(H)/3/2125OBE_Dect%202020_IIIrd%20Sem_English%20Enhansment%2012033903.pdf,OBE_Dect 2020_IIIrd Sem_English Enhansment 12033903,"Not specified (mixed Hons/Prog) | approx (course-level, Hons/Prog not distinguished)"
