course,subject,yearRange,semesterGroup,semester,fileUrl,fileName,note
BA(P),URDU B,2024,Not Specified,,https://drive.google.com/file/d/1S8yKh61O_O1mJ0qWgWtDPUqIpmkUHztS/view?usp=drive_link,,Paper Code 2141002002 | Syllabus: https://drive.google.com/file/d/1hKxA2bo0HvPB3adJR6coOBY_HiF9VEQu/view?usp=drive_link
BA(P),URDU C,2024,Not Specified,,https://drive.google.com/file/d/1Zrg3Uh1YUFC1i3gOVy2XqcVqKSMYeDOH/view?usp=drive_link,,Paper Code 2141002003 | Syllabus: https://drive.google.com/file/d/1bBR4AHS91CkH1Txxc_r4ENwFvd9QtXs3/view?usp=drive_link
BA(P),URDU-B,2024,Not Specified,,https://drive.google.com/file/d/1jZmbGP3pR3hthQxdRYEHFUo7x-rhB6Z8/view?usp=sharing,,Paper Code 2141001002 | Syllabus: https://drive.google.com/file/d/1Hk0I58zMzII9k1uD3zMSrY41IwdAg6CX/view?usp=drive_link
BA(P),URDU-C,2024,Not Specified,,https://drive.google.com/file/d/1uk0yJwnmthxArWzHTaFZpvm5D6UDNekR/view?usp=sharing,,Paper Code 2141001003 | Syllabus: https://drive.google.com/file/d/1LZMrijBeAXxafjf4nAgm7zwCgaUoDaJf/view?usp=drive_link
BA(P),VEDIC MATHEMATICS - III,2024,Not Specified,,https://drive.google.com/file/d/1dCrFP6la-uQHW_iiWRmtdofLSvAxw9kj/view?usp=drive_link,,Paper Code 6967007001 | Syllabus: https://drive.google.com/file/d/1VdGD8VfMWsI2fINpBQCAHZJkKZDIBlmR/view?usp=drive_link
BA(P),VEDIC MATHEMATICS - III,2024,Not Specified,,https://drive.google.com/file/d/1GGI-WUuNNHH9hNkEbyu1E_pw1kdJYJ-4/view?usp=drive_link,,Paper Code 6967007001 | Syllabus: https://drive.google.com/file/d/1VdGD8VfMWsI2fINpBQCAHZJkKZDIBlmR/view?usp=drive_link
BA(P),VEDIC MATHEMATICS II,2024,Not Specified,,https://drive.google.com/file/d/1T5Fyshi0RPbSSk4AIsKUGcL1SrW6b0Hh/view?usp=sharing,,Paper Code 6967006001 | Syllabus: https://mscw.ac.in/library/NA
BA(P),VEDIC MATHEMATICS II,2024,Not Specified,,https://drive.google.com/file/d/1Qh3XeNQaz4VFYNZxWOLda6ymBBCTLk-J/view?usp=sharing,,Paper Code 6967006001 | Syllabus: https://mscw.ac.in/library/NA
BA(P),VIHARAK PUNJABI,2024,Not Specified,,https://drive.google.com/file/d/13xpKenPvJLb6KiBYlF56oo-0h3LyTFDQ/view?usp=sharing,,Paper Code 2125001201 | Syllabus: https://drive.google.com/file/d/1iAZzF-NzKYuq-lh_RxmkNPnNzZbH7nUS/view?usp=drive_link
BA(P),WOMEN AND POLITICS IN INDIA: CONCEPTS AND DEBATES,2024,Not Specified,,https://drive.google.com/file/d/16J1aVHj0hvhRwM04AQJSLqS-4eS-D3Ba/view?usp=drive_link,,Paper Code 2324002009 | Syllabus: https://drive.google.com/file/d/16UcMP0BPxgnqQ2-j809F_iVBEq49F-o5/view?usp=drive_link
BA(P),WORKING WITH PEOPLE,2024,Not Specified,,https://drive.google.com/file/d/1vLWmk7vG_oA5D0mEFvneJplSGozWIQ4T/view?usp=sharing,,Paper Code 2336000001 | Syllabus: https://drive.google.com/file/d/1lRHWGe86ROEjB8OZ1sfDDzimTLpviHMF/view?usp=drive_link
BA(P),YOGA AND STRESS MANAGEMENT,2024,Not Specified,,https://drive.google.com/file/d/1pvJPmUQE_11NLwdawp9SZ5B0Ix9FSHIk/view?usp=drive_link,,Paper Code 2554002002 | Syllabus: https://drive.google.com/file/d/1uuD4MwBvTtHuWUQQ0ork9mIo8CURvokx/view?usp=drive_link
BA(P),अन्य गद्य विधाएँ,2024,Not Specified,,https://drive.google.com/file/d/1tagyyXxmFRNF5F8kLBzMc2WA78N0dGgo/view?usp=drive_link,,Paper Code 2052202401 | Syllabus: https://drive.google.com/file/d/1uok3mYvDMAUEoZrgEx5yG1c-9BeBcH_H/view?usp=drive_link
BA(P),किसी एक साहित्यकार का अध्ययन: भारतेंदु हरिश्चंद्र,2024,Not Specified,,https://drive.google.com/file/d/18fvOHxxAY4SAU5l2s5pBzEglstmbdeHG/view?usp=drive_link,,Paper Code 2052202402 | Syllabus: https://drive.google.com/file/d/1dxoVbNO-QAVc0jm2tPgeuof1wEcgkzTU/view?usp=drive_link
BA(P),जनसंचार और रचनात्मक लेखन (हिन्दी ख),2024,Not Specified,,https://drive.google.com/file/d/1dy0fibVTMiBGIuCO7WRXpIk2u2-91Ela/view?usp=drive_link,,Paper Code 2051002002 | Syllabus: https://drive.google.com/file/d/15lB9Ic_t1Nu4c3uwdMs49_eomWbL_dL2/view?usp=drive_link
BA(P),भारतीय भक्ति परंपरा और मानव मूल्य,2024,Not Specified,,https://drive.google.com/file/d/1ruzOzCemqYEJQC5qE23nQzl9KwQOtPdf/view?usp=sharing,,Paper Code 6967000022 | Syllabus: https://drive.google.com/file/d/1tcAGhm-vJ46wDe-Jx9bBR5ccn7W_gyOw/view?usp=drive_link
BA(P),भारतीय भक्ति परम्परा और मानव मूल्य,2024,Not Specified,,https://drive.google.com/file/d/1QS1_3rrXFbwYMjrtri3qQalcxYR_0_Qc/view?usp=drive_link,,Paper Code 6967000022 | Syllabus: https://drive.google.com/file/d/1VlKC1xqDdGf5v-LPNeJuI1BWRUy_2AYo/view?usp=drive_link
BA(P),भारतीय भक्ति परम्परा और मानव मूल्य,2024,Not Specified,,https://drive.google.com/file/d/1oOTFMXH8Xc03PK4vVArsrw5LHMRXRtLR/view?usp=drive_link,,Paper Code 6967000022 | Syllabus: https://drive.google.com/file/d/1VlKC1xqDdGf5v-LPNeJuI1BWRUy_2AYo/view?usp=drive_link
BA(P),व्यवहारिक हिंदी (हिन्दी क),2024,Not Specified,,https://drive.google.com/file/d/1_B7uphJZk8qI1rneEd5Gv5zHc1bSWdVR/view?usp=drive_link,,Paper Code 2051002001 | Syllabus: https://drive.google.com/file/d/1ywLt4F5MiD-7-BpR1bae9oN6VLAm_0nl/view?usp=drive_link
BA(P),व्यवहारिक हिंदी (हिन्दी क),2024,Not Specified,,https://drive.google.com/file/d/15ScrOdsST67ZoTFC7qVbKur2h5FxiONv/view?usp=drive_link,,Paper Code 2051002001 | Syllabus: https://drive.google.com/file/d/1ywLt4F5MiD-7-BpR1bae9oN6VLAm_0nl/view?usp=drive_link
BA(P),हिंदी गद्य: उद्भव और विकास 'क',2024,Not Specified,,https://drive.google.com/file/d/1J8pap85uCMnQ9ujhv5ZZT5O-e0lgSjFE/view?usp=drive_link,,Paper Code 2055002001 | Syllabus: https://drive.google.com/file/d/1otyN6YWyno4ZHmwAIQS2QwCcHexQG58_/view?usp=drive_link
BA(P),हिंदी गद्य: उद्भव और विकास 'ख',2024,Not Specified,,https://drive.google.com/file/d/1ZkL5YCyP4UfubVGi_XKK1YFGwosnjB4U/view?usp=drive_link,,Paper Code 2055002002 | Syllabus: https://drive.google.com/file/d/10ZuFmULJPtdQWlnYir0370cQmTS-QNTA/view?usp=drive_link
BA(P),हिंदी गद्य: उद्भव और विकास 'ग',2024,Not Specified,,https://drive.google.com/file/d/1dloCuLGFN6hpCylAaoztup1W1SML69SL/view?usp=drive_link,,Paper Code 2055002003 | Syllabus: https://drive.google.com/file/d/1jJ_4FFHsjhSjeoZY41TVtoe5e7FGxXk0/view?usp=drive_link
BA(P),हिंदी भाषा और तकनीकी (हिंदी ग),2024,Not Specified,,https://drive.google.com/file/d/1TpKuShdqY0WMimRetA1_M7DjmgW7naV5/view?usp=drive_link,,Paper Code 2051002003 | Syllabus: https://drive.google.com/file/d/1EiWH2LkHtwJiiLjpyG8V45IvkO1pKUGG/view?usp=drive_link
BA(P),हिंदी भाषा और तकनीकी (हिंदी ग),2024,Not Specified,,https://drive.google.com/file/d/1-7_O9nkIXnST4h8GRzZV8XJy4nwA9C2M/view?usp=drive_link,,Paper Code 2051002003 | Syllabus: https://drive.google.com/file/d/1EiWH2LkHtwJiiLjpyG8V45IvkO1pKUGG/view?usp=drive_link
BA(P),(INTRODUCTORY) CULTURE AND SOCIETY,2025,Not Specified,,https://drive.google.com/file/d/1bdWJrXtKlundNu7kr84_ePt0g0my6CyQ/view?usp=sharing,,Paper Code 2131002006 | Syllabus: https://drive.google.com/file/d/1FNHqMiAI7mTS-gepMBAZUU5EcYax23He/view?usp=drive_link
BA(P),16TH & 17TH CENTURY ENGLISH DRAMA,2025,Not Specified,,https://drive.google.com/file/d/1J-ls70scalOcv7SAJmvdkugqLG2KjCoS/view?usp=sharing,,Paper Code 2032201201 | Syllabus: https://drive.google.com/file/d/1WXLcCJUahnUMKUtjAVzUIhy8qINA4TRs/view?usp=drive_link
BA(P),16TH & 17TH CENTURY ENGLISH DRAMA,2025,Not Specified,,https://drive.google.com/file/d/1YxgWqkAXCYUrbH0jbqGCs2pRH50V5KTh/view?usp=sharing,,Paper Code 2032201201 | Syllabus: https://drive.google.com/file/d/1WXLcCJUahnUMKUtjAVzUIhy8qINA4TRs/view?usp=drive_link
BA(P),18TH CENTURY LITERATURE,2025,Not Specified,,https://drive.google.com/file/d/17r9q6C9s475Xoaqipd2wfStZItWs9-eb/view?usp=sharing,,Paper Code 2032201202 | Syllabus: https://drive.google.com/file/d/1ryoGnKNmP_LLdRSkh3oX6_8U8Yk2xZvW/view?usp=drive_link
BA(P),ABSRACT ALGEBRA,2025,Not Specified,,https://drive.google.com/file/d/1_EoIvnrARvvsro9oPA2f_8UrRcgOi4Mv/view?usp=sharing,,Paper Code 2352572401 | Syllabus: https://drive.google.com/file/d/1AepG6GXX-EssAN5NKgTR6m1zIvDLi8HX/view?usp=drive_link
BA(P),ABSRACT ALGEBRA,2025,Not Specified,,https://drive.google.com/file/d/1WxLQgslrii6XGYQNrKegaPMIujTRj8jO/view?usp=sharing,,Paper Code 2352572401 | Syllabus: https://drive.google.com/file/d/1AepG6GXX-EssAN5NKgTR6m1zIvDLi8HX/view?usp=drive_link
BA(P),ADHUNIK PUNJABI GALAP,2025,Not Specified,,https://drive.google.com/file/d/19LCUmUf09zCwgSWjgJTu2Jn8imVJhoq0/view?usp=sharing,,Paper Code 2122203502 | Syllabus: https://drive.google.com/file/d/13q6aTX-VRlkIS2lSOeLlvkqPTtUeJRsZ/view?usp=drive_link
BA(P),ADHUNIK PUNJABI KAAV,2025,Not Specified,,https://drive.google.com/file/d/13pSMzBQHsyB-56HJeUSyutKKVvm9akK1/view?usp=sharing,,Paper Code 2122203501 | Syllabus: https://drive.google.com/file/d/1g5xB6aNAAIJnxFNX6SivaJp5r5RHgBUr/view?usp=drive_link
BA(P),ADHUNIK PUNJABI KAHANI,2025,Not Specified,,https://drive.google.com/file/d/19tyyuq1iNtOAO760iBTn6FI0OHv4ynt3/view?usp=sharing,,Paper Code 2125001202 | Syllabus: https://drive.google.com/file/d/1LkXOrxTCs8EFxhHbJnn2wL2lI2mG8hEr/view?usp=drive_link
BA(P),ADHUNIK PUNJABI KAHANI,2025,Not Specified,,https://drive.google.com/file/d/10JekZjO7NkmCc2yQ2YZqdPeHIi5qVeQF/view?usp=sharing,,Paper Code 2125001202 | Syllabus: https://drive.google.com/file/d/1FISGFhPJJvMuXLkrErGC0Kl9KB2Pv9KA/view?usp=drive_link
BA(P),ADHUNIK PUNJABI KAHANI,2025,Not Specified,,https://drive.google.com/file/d/1yOpPAJo18aSDA-qQPFszBzEC1VB0wD67/view?usp=sharing,,Paper Code 2125001202 | Syllabus: https://drive.google.com/file/d/1FISGFhPJJvMuXLkrErGC0Kl9KB2Pv9KA/view?usp=drive_link
BA(P),ADVERTISING,2025,Not Specified,,https://drive.google.com/file/d/1M31M3_UKxPujZjZpwIZoKPLLvjRcFZaM/view?usp=sharing,,Paper Code 2412222301 | Syllabus: https://drive.google.com/file/d/1eZRRgMTHSJmGPTcYEHk9Gp1K_oJSiQr9/view?usp=drive_link
BA(P),ANALYTIC PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/16yItwspDWXYhJ7P0lyg1AH7Soj4mfbfR/view?usp=sharing,,Paper Code 2102203601 | Syllabus: https://drive.google.com/file/d/1Xv1VlqvqywQtC3esS0NraUoNLEctfme1/view?usp=drive_link
BA(P),ANALYTIC PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/1gSSz1DFMCyeqjB8ZL527-QVaN4b-vmq4/view?usp=sharing,,Paper Code 2102203601 | Syllabus: https://drive.google.com/file/d/1Xv1VlqvqywQtC3esS0NraUoNLEctfme1/view?usp=drive_link
BA(P),ANCIENT AND MEDIEVAL HISTORY OF INDIAN MUSIC,2025,Not Specified,,https://drive.google.com/file/d/1fehk4Q-llMsJxJ3p-cqzWHyeGk8FyA0F/view?usp=sharing,,Paper Code 2442202402 | Syllabus: https://drive.google.com/file/d/1jTq4br39p_qMJEDKlnPfsjowiB2LtkY1/view?usp=drive_link
BA(P),ANCIENT AND MEDIEVAL INDIAN POLITICAL THOUGHT,2025,Not Specified,,https://drive.google.com/file/d/1Wnd8QL9XYHN7nVNLSdjpyo84CAUGflZt/view?usp=sharing,,Paper Code 2322102301 | Syllabus: https://drive.google.com/file/d/1_zfGsC55ThTqGqDwweng8AO2O4dzVPBp/view?usp=drive_link
BA(P),ANCIENT SOCIETIES,2025,Not Specified,,https://drive.google.com/file/d/1Km2MxRjEhxLvCgV6DbC8v2DIEHTy4ogE/view?usp=drive_link,,Paper Code 2312201102 | Syllabus: https://drive.google.com/file/d/1nYcx1vzAjhzMe21DHZ3uaLFmckadw7Jc/view?usp=drive_link
BA(P),ANCIENT THEORY OF INDIAN MUSIC,2025,Not Specified,,https://drive.google.com/file/d/1jh4oQsqnItpSjKGjh36IhqlHbyK-GvsA/view?usp=sharing,,Paper Code 2442202302 | Syllabus: https://drive.google.com/file/d/1Sgp12pYecW8rjRNK6wBhpKThUNCPSYf9/view?usp=drive_link
BA(P),APPLICATIONS OF SOCIAL PSYCHOLOGY,2025,Not Specified,,https://drive.google.com/file/d/1W_oXpW03wc0Wc_R2hRjH0J97dgyWv_jI/view?usp=sharing,,Paper Code 2112201202 | Syllabus: https://drive.google.com/file/d/1WYJc9qP9xVi51Odcsi2x6QvRN_L0SnQU/view?usp=drive_link
BA(P),ART OF BEING HAPPY,2025,Not Specified,,https://drive.google.com/file/d/1F8wTym3vOZqanu2fCBxInexyhwM9t_Dq/view?usp=sharing,,Paper Code 6967000019 | Syllabus: https://drive.google.com/file/d/1SAy0ecrweRz4QErMcZejgpOXJTH80D9Z/view?usp=drive_link
BA(P),ART OF BEING HAPPY,2025,Not Specified,,https://drive.google.com/file/d/1SbsIOyizAMYl-S1Die4AWU7BEN2THvBk/view?usp=sharing,,Paper Code 6967000019 | Syllabus: https://drive.google.com/file/d/1SAy0ecrweRz4QErMcZejgpOXJTH80D9Z/view?usp=drive_link
BA(P),AYURVEDA AND NUTRITION,2025,Not Specified,,https://drive.google.com/file/d/1jInUVO2q7Pi66orJwSEcUpuvRVqJc0dv/view?usp=sharing,,Paper Code 6967000001 | Syllabus: https://drive.google.com/file/d/13PW4j26hPlD9BmPbE9SK1R3NpZbwX7lm/view?usp=drive_link
BA(P),AYURVEDA AND NUTRITION,2025,Not Specified,,https://drive.google.com/file/d/1lSmXQxFI57YagEKqK-BaHdKdciw-0uEu/view?usp=sharing,,Paper Code 6967000001 | Syllabus: https://drive.google.com/file/d/13PW4j26hPlD9BmPbE9SK1R3NpZbwX7lm/view?usp=drive_link
BA(P),AYURVEDA AND NUTRITION,2025,Not Specified,,https://drive.google.com/file/d/1b89M7HNauP06JyzTzHcXkfja4LbNnw_V/view?usp=sharing,,Paper Code 6967000001 | Syllabus: https://drive.google.com/file/d/1fioHOQYKft3v1wX5a0qmwiaVKv4DcHi5/view?usp=drive_link
BA(P),AYURVEDA AND NUTRITION,2025,Not Specified,,https://drive.google.com/file/d/1yd7sbsAr2dwvMKZQruIe8z1sbBdwYR1q/view?usp=sharing,,Paper Code 6967000001 | Syllabus: https://drive.google.com/file/d/1fioHOQYKft3v1wX5a0qmwiaVKv4DcHi5/view?usp=drive_link
BA(P),AYURVEDA AND NUTRITION,2025,Not Specified,,https://drive.google.com/file/d/1EbqziOH_d2uXYbGeiJe9Qg6nqui2vBKJ/view?usp=sharing,,Paper Code 6967000001 | Syllabus: https://drive.google.com/file/d/1fioHOQYKft3v1wX5a0qmwiaVKv4DcHi5/view?usp=drive_link
BA(P),AYURVEDA AND NUTRITION,2025,Not Specified,,https://drive.google.com/file/d/1OAUSAejR2qsGTGAfOrVyNZmzC9wflytZ/view?usp=sharing,,Paper Code 6967000001 | Syllabus: https://drive.google.com/file/d/1fioHOQYKft3v1wX5a0qmwiaVKv4DcHi5/view?usp=drive_link
BA(P),AYURVEDA AND NUTRITION,2025,Not Specified,,https://drive.google.com/file/d/1RM_En2jbyRoMGZT1nI8uDDSXRrwerjdI/view?usp=sharing,,Paper Code 6967000001 | Syllabus: https://drive.google.com/file/d/13PW4j26hPlD9BmPbE9SK1R3NpZbwX7lm/view?usp=drive_link
BA(P),BASIC DEVELOPMENT ECONOMICS,2025,Not Specified,,https://drive.google.com/file/d/19b2SuV_s1GGn-vEYXIiF9OXrO7K_qDMy/view?usp=sharing,,Paper Code 2274002002 | Syllabus: https://drive.google.com/file/d/12lluXhqC4c3cHyRBSXMYZCRqmQiJF1_s/view?usp=drive_link
BA(P),BASIC ECONOMETRICS,2025,Not Specified,,https://drive.google.com/file/d/1jGEMWJQJ-I80OicsZ1jh6KqNFsnpPGrR/view?usp=sharing,,Paper Code 2272202402 | Syllabus: https://drive.google.com/file/d/1uG1Pl830h-qVQghHsgUJ7RL5hKQLBGmm/view?usp=drive_link
BA(P),BASIC ELEMENTS OF INDIAN PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/1IDV2X-mkGmWlmhpefciWv4w1ulZtCD2k/view?usp=sharing,,Paper Code 2132203502 | Syllabus: https://drive.google.com/file/d/1CzU9U0MwD7b347rbFwZ2sadcHQDYAJCo/view?usp=drive_link
BA(P),BASIC MATHEMATICS FOR ECONOMIC ANALYSIS,2025,Not Specified,,https://drive.google.com/file/d/1VgX1QVRmrwkjy_e3e43KnOfrwvlfFvUT/view?usp=drive_link,,Paper Code 2272201102 | Syllabus: https://drive.google.com/file/d/1yv2PKivoqAK_qtveLJg_p--Ct9OPurbu/view?usp=drive_link
BA(P),BASIC STATISTICS FOR ECONOMICS,2025,Not Specified,,https://drive.google.com/file/d/1K6-tt91n0uqOVHJuFoz4sa3AyGoCUWf8/view?usp=sharing,,Paper Code 2272201202 | Syllabus: https://drive.google.com/file/d/1tGtUrJETRazLpx5gz_RygloE4qcx9Ir9/view?usp=drive_link
BA(P),BASICS OF INDIAN MUSICOLOGY,2025,Not Specified,,https://drive.google.com/file/d/19a83bXItkU4r71ZQOFIwbhsuBqWsLSAC/view?usp=sharing,,Paper Code 2442201201 | Syllabus: https://drive.google.com/file/d/1XiElK5pDLnx9MHBwaExPYRykqqIfA2dx/view?usp=drive_link
BA(P),BASICS OF SOCIAL PSYCHOLOGY,2025,Not Specified,,https://drive.google.com/file/d/1jdYbEhYCS2FL2FYP8ZA9mUkHBKRskPeb/view?usp=sharing,,Paper Code 2114002001 | Syllabus: https://mscw.ac.in/library/NA
BA(P),BHAGTI KAAV,2025,Not Specified,,https://drive.google.com/file/d/1gTkuKZpyMZyfvBJ0RRu1tMPImeMV_poo/view?usp=sharing,,Paper Code 2122202302 | Syllabus: https://drive.google.com/file/d/1GUXpuuqNKoGvBQuuA2GrUM7Rho_7l9TU/view?usp=drive_link
BA(P),BHARTIYA BHAKTI PARAMPARA AUR MANAV MULYA,2025,Not Specified,,https://drive.google.com/file/d/1IpQjtfE0gHpWjEzgTMRGJLeMXnPs8ae-/view?usp=sharing,,Paper Code 6967000022 | Syllabus: https://drive.google.com/file/d/1tcAGhm-vJ46wDe-Jx9bBR5ccn7W_gyOw/view?usp=drive_link
BA(P),BIO-ETHICS,2025,Not Specified,,https://drive.google.com/file/d/1OZ-uPxUw3N8316A-aalLAFMDy2I62oWC/view?usp=sharing,,Paper Code 2104002012 | Syllabus: https://drive.google.com/file/d/1S2fk-NTFvxpuCRyHejGv84wF4bBvmzj7/view?usp=drive_link
BA(P),BIOGRAPHIES OF MUSICIANS AND MUSICOLOGISTS,2025,Not Specified,,https://drive.google.com/file/d/1srzXTYhqLXcki895i_WCMa26FxbUXm-R/view?usp=sharing,,Paper Code 2442201102 | Syllabus: https://drive.google.com/file/d/1YqWgQ1TOcyW6snQvVnr5Q8b7l1HLocSN/view?usp=drive_link
BA(P),BIOPSYCHOLOGY,2025,Not Specified,,https://drive.google.com/file/d/1SrXDR7eAXywAtvxcsDMyPWuu2AlVrwAN/view?usp=sharing,,Paper Code 2112112302 | Syllabus: https://drive.google.com/file/d/15gFAE4T_BEgiJqePDliZUf8eutzj5LOH/view?usp=drive_link
BA(P),BRAND MANAGEMENT,2025,Not Specified,,https://drive.google.com/file/d/18CqoL1uvk7MGPe6f6D7FPWgtn6sYCvSo/view?usp=sharing,,Paper Code 2412200001 | Syllabus: https://drive.google.com/file/d/1rEErpHbOcisU04e5gUjIuEee4Qn3hG6P/view?usp=drive_link
BA(P),BUSINESS COMMUNICATION,2025,Not Specified,,https://drive.google.com/file/d/13pKTP6JA_fzV2vaSTEx_A2P8TQziDbG4/view?usp=sharing,,Paper Code 2416000001 | Syllabus: https://drive.google.com/file/d/1qN0iJKJSYBiNn2P-1p-mppaBmAjEuGOY/view?usp=drive_link
BA(P),BUSINESS COMMUNICATION,2025,Not Specified,,https://drive.google.com/file/d/1MTCn11ygqijejzsZVQWLs0lKBPdBu4wm/view?usp=sharing,,Paper Code 2416000001 | Syllabus: https://drive.google.com/file/d/1qN0iJKJSYBiNn2P-1p-mppaBmAjEuGOY/view?usp=drive_link
BA(P),BUSINESS COMMUNICATION,2025,Not Specified,,https://drive.google.com/file/d/1kFCZty6mMLXUxHJchVSJCwvpVFV9IcVO/view?usp=sharing,,Paper Code 2412381101 | Syllabus: https://drive.google.com/file/d/1XPgnSTpXHLhdunSelUi_fpoIaG1GiNak/view?usp=drive_link
BA(P),BUSINESS COMMUNICATION,2025,Not Specified,,https://drive.google.com/file/d/1aasQsji8_63rCVE9yAZY7FvYtw1ypzom/view?usp=sharing,,Paper Code 241600001 | Syllabus: https://drive.google.com/file/d/1qN0iJKJSYBiNn2P-1p-mppaBmAjEuGOY/view?usp=drive_link
BA(P),BUSINESS LAWS,2025,Not Specified,,https://drive.google.com/file/d/11KRhhn71fNLD5h61zaVT-8XGC_98j-yb/view?usp=sharing,,Paper Code 2412202302 | Syllabus: https://drive.google.com/file/d/1PDx9lJIN9Mc5WCBQBMWfM5odfkp5R8SL/view?usp=drive_link
BA(P),BUSINESS ORGANISATION,2025,Not Specified,,https://drive.google.com/file/d/1zeAGSFzgmgjtdZy85vHdWUTdtowB49RY/view?usp=sharing,,Paper Code 2412201102 | Syllabus: https://drive.google.com/file/d/11pJ-ajqxCimnK24b8lDJb_7F2X2wDx9X/view?usp=drive_link
BA(P),BUSINESS STATISTICS,2025,Not Specified,,https://drive.google.com/file/d/1qWuW1lqYX5Cd2upVaeLnsXLnZHOKxICb/view?usp=sharing,,Paper Code 2413203003 | Syllabus: https://mscw.ac.in/library/NA
BA(P),COMPARATIVE GOVERNMENT AND POLITICS,2025,Not Specified,,https://drive.google.com/file/d/1HvYUg6P4hs00HPzFFQ2bX3IK-RUi1_LE/view?usp=sharing,,Paper Code 2322202401 | Syllabus: https://drive.google.com/file/d/1ofrn_mxmKpbOtmVqDl7cB8Jyxy36p1rL/view?usp=drive_link
BA(P),COMPARATIVE GOVERNMENT AND POLITICS,2025,Not Specified,,https://drive.google.com/file/d/1NcHU_hX9V4V3VJe6gkj4uGt-so7YGVjg/view?usp=sharing,,Paper Code 2322202401 | Syllabus: https://drive.google.com/file/d/1ofrn_mxmKpbOtmVqDl7cB8Jyxy36p1rL/view?usp=drive_link
BA(P),COMPUTER ATE PUNJABI BHASHA,2025,Not Specified,,https://drive.google.com/file/d/1TQM-hQyYt0haV1cj9Uj16pOCS1crHmvI/view?usp=sharing,,Paper Code 2122201202 | Syllabus: https://drive.google.com/file/d/1qpkTmOr7kYYW4cqZ3KWgYN0Gz4nEQSbQ/view?usp=drive_link
BA(P),COMPUTER SYSTEM ARCHITECTURE,2025,Not Specified,,https://drive.google.com/file/d/1a_aNGvxPMC1L9gu1bOO9whZ7e4TOie41/view?usp=sharing,,Paper Code 2342572301 | Syllabus: https://drive.google.com/file/d/15yIUXjpwQOYdoallsqYht0kedPhDbbP1/view?usp=drive_link
BA(P),CONSTITUTIONAL VALUES AND FUNDAMENTAL DUTIES,2025,Not Specified,,https://drive.google.com/file/d/1ExKlyUn8odOoETl3_167a45h79AzuyZd/view?usp=sharing,,Paper Code 6967000002 | Syllabus: https://drive.google.com/file/d/1svH9BpKTGznhYa8SEXtqtD5l0iiwkZ0R/view?usp=drive_link
BA(P),CONSTITUTIONAL VALUES AND FUNDAMENTAL DUTIES,2025,Not Specified,,https://drive.google.com/file/d/1tE9evih6RpKslefVll4z8bkUafLDPN0e/view?usp=sharing,,Paper Code 6967000002 | Syllabus: https://drive.google.com/file/d/1svH9BpKTGznhYa8SEXtqtD5l0iiwkZ0R/view?usp=drive_link
BA(P),CONSTITUTIONAL VALUES AND FUNDAMENTAL DUTIES,2025,Not Specified,,https://drive.google.com/file/d/1xiTmHXyVJxRDDyKdJnM0AIo221Rr99kx/view?usp=sharing,,Paper Code 6967000002 | Syllabus: https://drive.google.com/file/d/1svH9BpKTGznhYa8SEXtqtD5l0iiwkZ0R/view?usp=drive_link
BA(P),CONSTITUTIONAL VALUES AND FUNDAMENTAL DUTIES,2025,Not Specified,,https://drive.google.com/file/d/1Qb213dmtepD_wV3gIpVoVbeJEEy8YPG5/view?usp=sharing,,Paper Code 6967000002 | Syllabus: https://drive.google.com/file/d/1svH9BpKTGznhYa8SEXtqtD5l0iiwkZ0R/view?usp=drive_link
BA(P),CONSTITUTIONAL VALUES AND FUNDAMENTAL DUTIES,2025,Not Specified,,https://drive.google.com/file/d/1zhO6MO5IS9b-piukow3OHKEwT8MR-mEp/view?usp=sharing,,Paper Code 6967000002 | Syllabus: https://drive.google.com/file/d/1svH9BpKTGznhYa8SEXtqtD5l0iiwkZ0R/view?usp=drive_link
BA(P),CONTEMPORARY INDIAN PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/1dnXLQN2PtrDWJzOIIDZz0h0uQhFGJ0a2/view?usp=sharing,,Paper Code 2102203501 | Syllabus: https://drive.google.com/file/d/1Gp04hinumRmTRQdlw84u3NUPu4zUKPyC/view?usp=drive_link
BA(P),CONTEMPORARY INDIAN PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/1VdBSBqSUs1Ywx56NtlT7Z2-3Zj1iy475/view?usp=sharing,,Paper Code 2102203501 | Syllabus: https://drive.google.com/file/d/1Gp04hinumRmTRQdlw84u3NUPu4zUKPyC/view?usp=drive_link
BA(P),COST ACCOUNTING,2025,Not Specified,,https://drive.google.com/file/d/1Gm5q0q-7WChpEOxsbWeF64QKAHWVu1X2/view?usp=sharing,,Paper Code 2412253502 | Syllabus: https://drive.google.com/file/d/1GkjhddLDmxqMHASLGSH9UZecnbQsiY4p/view?usp=drive_link
BA(P),COUNSELLING PSYCHOLOGY,2025,Not Specified,,https://drive.google.com/file/d/1kw3wDPIoAd2UDtpx6bOLM6xWFIL26L1g/view?usp=sharing,,Paper Code 2112202601 | Syllabus: https://drive.google.com/file/d/1uu4ZVL48bAJBzitbmwYzDEPMm3A2uCmV/view?usp=drive_link
