course,subject,yearRange,semesterGroup,semester,fileUrl,fileName,note
Biochemistry,Biochemistry,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=117rbDoIMT1YYg1PtmRa7tM2GMXfKPkGI,,[S] | Unmatched (manual mapping needed)
Biochemistry,Biochemistry,2023,May-June,,https://drive.google.com/uc?export=download&id=1-eMIgKfGa29NOTZ64h9mS-MZUN1CPLN8,,[S] | Unmatched (manual mapping needed)
Biochemistry,Biochemistry,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1vs45wORhYeoaGsFSedLmCL0AiwgItDVI,,[S] | Unmatched (manual mapping needed)
Biochemistry,Biochemistry,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=167W9YhHNDnGgQV34jGAQ0N-dVFyYqrpK,,[S] | Unmatched (manual mapping needed)
Biochemistry,Biochemistry,2023,May-June,,https://drive.google.com/uc?export=download&id=1NAK3mPBRHHVVCrflryQ0qxjYfQfKYHj2,,[S] | Unmatched (manual mapping needed)
Biochemistry,Biochemistry,2025,May-June,,https://drive.google.com/uc?export=download&id=1QfEagUO7xzEUaX5_UizxqTI-Tyu82_g4,,[S] | Unmatched (manual mapping needed)
Biochemistry,Biochemistry,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1JCaDG4XXBthmrYDvI183LbN5MHQQC4Wj,,[S] | Unmatched (manual mapping needed)
Biochemistry,Biochemistry,2022,May-June,,https://drive.google.com/uc?export=download&id=1cE_gF9vuWaalaVMx57uuk93tQh4AuGh9,,[S] | Unmatched (manual mapping needed)
DEPARTMENT OF BOTANY,Anatomy 0F Angiosperms,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1Q6nTfRpzGOO6MkB4eLWGlmqfsBAZ3yMo,,[S] | UPC 32161301 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Anatomy 0F Angiosperms,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1ydGV-00P8tBsvJ8MjkEWmmVYZmLc8ShS,,[S] | UPC 32161301 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Archegoniatae,2022,May-June,,https://drive.google.com/uc?export=download&id=1y0G8ncI4M_RnOH1EIDl0PLb2nEG-xK_S,,[S] | UPC 32161202 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Industrial And Environmental Microbiology,2023,May-June,,https://drive.google.com/uc?export=download&id=1Mo42XFP3OkNXBGgLuOY7L5rhr0XgSUlD,,[S] | UPC 32167601 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Ecology,2022,May-June,,https://drive.google.com/uc?export=download&id=12QzuZd8_Nec87KOEauMNAzOyDysdF_OW,,[S] | UPC 32161402 | Exact (Question Bank code match)
