course,subject,yearrange,semestergroup,semester,fileurl,filename,note
B.A. Programme History,History of India: 300 CE to 1200 CE,2023,Semester 2,2,https://drive.google.com/file/d/13T_oaO4_zFUht4ikg0JMn79ugeuX4pez/view,2023_sem-2_dsc-1_upc-2312201201_qp-1438_set-02.pdf,UPC: 2312201201 | QP: 1438 | Type: DSC-Minor | Scheme: Mixed (CBCS/UGCF)
B.A. Programme History,History of India: 300 CE to 1200 CE,2023,Semester 2,2,https://drive.google.com/file/d/1WohcNvOlVvWfwUlupVrhsKQM7N50hyN_/view,2023_sem-2_dsc-1_upc-2312201201_qp-1525_set-03.pdf,UPC: 2312201201 | QP: 1525 | Type: DSC-Minor | Scheme: Mixed (CBCS/UGCF)
B.A. Programme History,History of India: 300 CE to 1200 CE,2024,Semester 2,2,https://drive.google.com/file/d/12fjhimIPCsn8HyV_kzsTPmL0BPrzT-I3/view,2024_sem-2_dsc-1_upc-2312201201_qp-4942_set-01.pdf,UPC: 2312201201 | QP: 4942 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,History of India: 300 CE to 1200 CE,2024,Semester 2,2,https://drive.google.com/file/d/1IKo2SXJFQlLVWAI-Xz4zZvX885-ibZZR/view,2024_sem-2_dsc-1_upc-2312201201_qp-4962_set-02.pdf,UPC: 2312201201 | QP: 4962 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,History of India: 300 CE to 1200 CE,2025,Semester 2,2,https://drive.google.com/file/d/1R_Ewm2ZuMOYUMoAVmEZM3Xc3nMDlwsNm/view,2025_sem-2_dsc-1_upc-2312201201_qp-7674_set-01.pdf,UPC: 2312201201 | QP: 7674 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,History of India: 300 CE to 1200 CE,2025,Semester 2,2,https://drive.google.com/file/d/1vWxOR6E8v1180YlObGBwtNfyIv0Qr_07/view,2025_sem-2_dsc-1_upc-2312201201_qp-7715_set-02.pdf,UPC: 2312201201 | QP: 7715 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,Medieval Societies: Global Perspectives,2023,Semester 2,2,https://drive.google.com/file/d/1FNb4KuxSY5EjnUcBWQaKkxNWj1kCguhj/view,2023_sem-2_dsc-2_upc-2312201202.pdf,UPC: 2312201202 | Type: DSC | Scheme: Mixed (CBCS/UGCF)
B.A. Programme History,Medieval Societies: Global Perspectives,2024,Semester 2,2,https://drive.google.com/file/d/1zzSW-G-UniKwN-xpucf52ZscaQTG7W4N/view,2024_sem-2_dsc-2_upc-2312201202_qp-5033.pdf,UPC: 2312201202 | QP: 5033 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,Medieval Societies: Global Perspectives,2025,Semester 2,2,https://drive.google.com/file/d/1P29CPqztHpOOYyquIOfJQyvPtFB_SmeO/view,2025_sem-2_dsc-2_upc-2312201202_qp-7750.pdf,UPC: 2312201202 | QP: 7750 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,Cultural Transformations in Early Modern Europe-I,2026,Semester 3,3,https://drive.google.com/file/d/1AKFgXLkmlHhsLJ-w-3A2BUt_2QGd1PO1/view,2026_sem-3_dsc-2_upc-2312202302_qp-6726.pdf,UPC: 2312202302 | QP: 6726 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,"History of India, 1200-1550",2026,Semester 3,3,https://drive.google.com/file/d/1G9sL4HUpmlWknhOrYSzzDM6MqAeQ4aiN/view,2026_sem-3_dsc-1_upc-2312202301_qp-6312_set-01.pdf,UPC: 2312202301 | QP: 6312 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,"History of India, 1200-1550",2026,Semester 3,3,https://drive.google.com/file/d/1TIQ3naZ9M59AMcDvQwOHncsk8Wbpz_St/view,2026_sem-3_dsc-1_upc-2312202301_qp-6478_set-02.pdf,UPC: 2312202301 | QP: 6478 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,"History of India, 1200-1550",2026,Semester 3,3,https://drive.google.com/file/d/1sn1-Mdsgqh2MPzynFlX0a5fH6pEh6og4/view,2026_sem-3_dsc-1_upc-2312202301_qp-14157_set-03.pdf,UPC: 2312202301 | QP: 14157 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,Cultural Transformations in Early Modern Europe-II,2024,Semester 4,4,https://drive.google.com/file/d/1qc2OeqSmmL0oLmLm9YnIUzMCOoMnLm0w/view,2024_sem-4_dsc-2_upc-2312202402_qp-4995.pdf,UPC: 2312202402 | QP: 4995 | Type: DSE | Scheme: UGCF/NEP
B.A. Programme History,Cultural Transformations in Early Modern Europe-II,2025,Semester 4,4,https://drive.google.com/file/d/1pKMNdtdCEbApkqm8PgCH1zh_Obuk9q6V/view,2025_sem-4_dsc-2_upc-2312202402_qp-7498.pdf,UPC: 2312202402 | QP: 7498 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,History and Archaeology,2023,Semester 4,4,https://drive.google.com/file/d/1SAQHTnMGYv1cgMzGMRxkXBMy7y2D8i8S/view,2023_sem-4_sec_upc-62313465.pdf,UPC: 62313465 | Type: SEC | Scheme: Mixed (CBCS/UGCF)
B.A. Programme History,History and Archaeology,2024,Semester 4,4,https://drive.google.com/file/d/1IrHyy1-YeKLNZbhRPkTIXX8RYHgeuWQe/view,2024_sem-4_sec_upc-62313465_qp-1945.pdf,UPC: 62313465 | QP: 1945 | Type: SEC | Scheme: CBCS/LOCF
B.A. Programme History,History of India from 1700 to 1950,2023,Semester 4,4,https://drive.google.com/file/d/1ovvln6psrWqwRwOxphFwOr2OtJ4XRT2D/view,2023_sem-4_dsc_upc-62314402_qp-2932_set-01.pdf,UPC: 62314402 | QP: 2932 | Type: DSC | Scheme: Mixed (CBCS/UGCF)
B.A. Programme History,History of India from 1700 to 1950,2023,Semester 4,4,https://drive.google.com/file/d/1DZagNQWVxiCdZTG3jlUZsJkp28UjUodM/view,2023_sem-4_dsc_upc-62314402_qp-3413_set-02.pdf,UPC: 62314402 | QP: 3413 | Type: DSC | Scheme: Mixed (CBCS/UGCF)
B.A. Programme History,History of India from 1700 to 1950,2024,Semester 4,4,https://drive.google.com/file/d/1PqGdYr249J0FwFOiTeC-3MVbT5Be_P31/view,2024_sem-4_dsc_upc-62314402_qp-2297_set-01.pdf,UPC: 62314402 | QP: 2297 | Type: DSC | Scheme: CBCS/LOCF
B.A. Programme History,History of India from 1700 to 1950,2024,Semester 4,4,https://drive.google.com/file/d/1CuWpdUtswSlsndMmikNO6JniYYU8li4l/view,2024_sem-4_dsc_upc-62314402_qp-2359_set-02.pdf,UPC: 62314402 | QP: 2359 | Type: DSC | Scheme: CBCS/LOCF
B.A. Programme History,"History of India, c. 1550 to 1700",2024,Semester 4,4,https://drive.google.com/file/d/1taqDsSKtfAqESdzQCqBxMWapPVevj6IL/view,2024_sem-4_dsc-1_upc-2312202401_qp-4878_set-02.pdf,UPC: 2312202401 | QP: 4878 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,"History of India, c. 1550 to 1700",2024,Semester 4,4,https://drive.google.com/file/d/1n7NNcXhmgIX3Hdg81XNpcRYDTRIvn_L7/view,2024_sem-4_dsc-1_upc-2312202401_qp-4899_set-01.pdf,UPC: 2312202401 | QP: 4899 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,"History of India, c. 1550 to 1700",2025,Semester 4,4,https://drive.google.com/file/d/1VgOsilL8Or4vJOgULQ607vfyyKAHfNrt/view,2025_sem-4_dsc-1_upc-2312202401_qp-7321_set-01.pdf,UPC: 2312202401 | QP: 7321 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,"History of India, c. 1550 to 1700",2025,Semester 4,4,https://drive.google.com/file/d/1eQeq10gz0OS42aBMQCB_RHx449uTpxqV/view,2025_sem-4_dsc-1_upc-2312202401_qp-7435_set-02.pdf,UPC: 2312202401 | QP: 7435 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,Ancient Indian Arts,2026,Semester 5,5,https://drive.google.com/file/d/1UqWB5nALp_W50GFYRTFQ-0a1X_W628DZ/view,2026_sem-5_dse_upc-2133200013_qp-6696.pdf,UPC: 2133200013 | QP: 6696 | Type: DSE | Scheme: UGCF/NEP
B.A. Programme History,History of Europe: 1870-1945,2025,Semester 6,6,https://drive.google.com/file/d/153qX2kSTRomuNAC_GmqBAiGjwYOV1g8f/view,2025_sem-6_dsc-2_upc-2312203602_qp-7469.pdf,UPC: 2312203602 | QP: 7469 | Type: DSC | Scheme: UGCF/NEP
B.A. Programme History,History of Modern Europe II,2023,Semester 6,6,https://drive.google.com/file/d/1wFDzUKD9F3KiRZ2BQr-XKNyK_vfeyK3v/view,2023_sem-6_dsc-2_upc-12311604_set-01.pdf,UPC: 12311604 | Type: Core | Scheme: Mixed (CBCS/UGCF)
B.A. Programme History,History of Modern Europe II,2023,Semester 6,6,https://drive.google.com/file/d/1ZFpuCaxSGi2o7SvzQkNqTF3Pvn74_Tir/view,2023_sem-6_dsc-2_upc-12311604-oc_set-02.pdf,UPC: 12311604_OC | Type: Core | Scheme: Mixed (CBCS/UGCF)
B.A. Programme History,Issues in Twentieth-Century World History-II,2023,Semester 6,6,https://drive.google.com/file/d/1Bk0Nz2BO4lsMOw5yMs2oR2n55Eoj-AcN/view,2023_sem-6_dse-2b_upc-62317641_qp-3202_set-02.pdf,UPC: 62317641 | QP: 3202 | Type: DSE-2B | Scheme: Mixed (CBCS/UGCF)
B.A. Programme History,Issues in Twentieth-Century World History-II,2023,Semester 6,6,https://drive.google.com/file/d/1JZIwHTwZWk7aLpRGNtO1BxqYPEpvVQT4/view,2023_sem-6_dse-2b_upc-62317641_qp-3353_set-01.pdf,UPC: 62317641 | QP: 3353 | Type: DSE-2B | Scheme: Mixed (CBCS/UGCF)
B.A. Programme History,Issues in Twentieth-Century World History-II,2024,Semester 6,6,https://drive.google.com/file/d/1_HWEjbp-hkvLVf7yNFPd7oGw2WgNjSg0/view,2024_sem-6_dse_upc-62317641_qp-2146_set-01.pdf,UPC: 62317641 | QP: 2146 | Type: DSE | Scheme: CBCS/LOCF
B.A. Programme History,Issues in Twentieth-Century World History-II,2024,Semester 6,6,https://drive.google.com/file/d/1qG93WeiZw0JP_XzNAM5nvaiIsl-hiZ3j/view,2024_sem-6_dse_upc-62317641_qp-2233_set-02.pdf,UPC: 62317641 | QP: 2233 | Type: DSE | Scheme: CBCS/LOCF
B.A. Programme History,Archaeology: Theory and Practice,2026,Semester 7,7,https://drive.google.com/file/d/1dc504UzN-XqbOUDJglQSBhm8XTbWtF0a/view,2026_sem-7_dse-3_upc-2313100019_qp-4625.pdf,UPC: 2313100019 | QP: 4625 | Type: DSE | Scheme: UGCF/NEP
B.A. Programme History,Contemporary India (1950-1990s),2026,Semester 7,7,https://drive.google.com/file/d/1BJe70wy7EUYdQJKlCFvvgzhPCSjlqjO9/view,2026_sem-7_dsc-1_upc-2312204701_qp-6397.pdf,UPC: 2312204701 | QP: 6397 | Type: DSC | Scheme: UGCF/NEP
B.Sc. (Hons.) Zoology,Concepts of Ecology,2026,Semester 1,1,https://drive.google.com/file/d/1C9UCnK6wWZXZ_2oWFunZD0c9B6ynl9hD/view,2026_sem-1_dsc-3_upc-2232011103_qp-5992.pdf,UPC: 2232011103 | QP: 5992 | Type: DSC | Scheme: UGCF/NEP
B.Sc. (Hons.) Zoology,Non Chordata-Protista to Pseudocoelomates,2026,Semester 1,1,https://drive.google.com/file/d/1oSezCruIRFXV7zivYphYEipUAVJtANb-/view,2026_sem-1_dsc-1_upc-2232011101_qp-5758.pdf,UPC: 2232011101 | QP: 5758 | Type: DSC | Scheme: UGCF/NEP
B.Sc. (Hons.) Zoology,Fundamentals of Biomolecules,2023,Semester 2,2,https://drive.google.com/file/d/1C8kS9j2c9nQsk44RV3AJupMFe85Xkdit/view,2023_sem-2_dsc-5_upc-2232011202.pdf,UPC: 2232011202 | Type: DSC | Scheme: Mixed (CBCS/UGCF)
B.Sc. (Hons.) Zoology,Fundamentals of Biomolecules,2024,Semester 2,2,https://drive.google.com/file/d/10CCNjP50VZnY8dYc7IKoWjCZIk3Umqxt/view,2024_sem-2_dsc-5_upc-2232011202_qp-4126.pdf,UPC: 2232011202 | QP: 4126 | Type: DSC | Scheme: UGCF/NEP
B.Sc. (Hons.) Zoology,Human Physiology: Control and Coordination Systems,2023,Semester 2,2,https://drive.google.com/file/d/173_1x-_gSzwRdR5tro0tueGv4pOYbc7-/view,2023_sem-2_dsc-6_upc-2232011203.pdf,UPC: 2232011203 | Type: DSC-6 | Scheme: Mixed (CBCS/UGCF)
B.Sc. (Hons.) Zoology,Human Physiology: Control and Coordination Systems,2024,Semester 2,2,https://drive.google.com/file/d/1jO2BUqiYItIoFbON5FRT0FxUXtSuSEdX/view,2024_sem-2_dsc-6_upc-2232011203_qp-4164.pdf,UPC: 2232011203 | QP: 4164 | Type: DSC (Discipline Specific Core-6) | Scheme: UGCF/NEP
B.Sc. (Hons.) Zoology,Non-Chordata: Coelomates,2023,Semester 2,2,https://drive.google.com/file/d/1TbD_m0Drt1TIezMgg-PvGM_hPXzbphNR/view,2023_sem-2_dsc-4_upc-32231201_set-02.pdf,UPC: 32231201 | Type: Core/DSC | Scheme: Mixed (CBCS/UGCF)
B.Sc. (Hons.) Zoology,Non-Chordata: Coelomates,2023,Semester 2,2,https://drive.google.com/file/d/1Oc4H8fUiBIVGvXu0Hd1z1om8MLcSKl7P/view,2023_sem-2_dsc-4_upc-2232041201_set-01.pdf,UPC: 2232041201 | Type: DSC-4 | Scheme: Mixed (CBCS/UGCF)
B.Sc. (Hons.) Zoology,Non-Chordata: Coelomates,2024,Semester 2,2,https://drive.google.com/file/d/1McFmKJdPieUwAzcKWjUioJi5jYAJWdiX/view,2024_sem-2_dsc-4_upc-32231201_qp-2920_set-01.pdf,UPC: 32231201 | QP: 2920 | Type: Core | Scheme: LOCF
B.Sc. (Hons.) Zoology,Non-Chordata: Coelomates,2024,Semester 2,2,https://drive.google.com/file/d/1p5H6YM1d0WCamsNIpb3JwPxHDQ7lmiTu/view,2024_sem-2_dsc-4_upc-2232011201_qp-4088_set-02.pdf,UPC: 2232011201 | QP: 4088 | Type: DSC | Scheme: UGCF/NEP
B.Sc. (Hons.) Zoology,Biochemistry of Metabolic Processes,2026,Semester 3,3,https://drive.google.com/file/d/1Phq114o14FPfsHXEx_8SCK5UU5AiRe2F/view,2026_sem-3_dsc-8_upc-2232012302_qp-5816.pdf,UPC: 2232012302 | QP: 5816 | Type: DSC | Scheme: UGCF/NEP
B.Sc. (Hons.) Zoology,Diversity of Chordates,2026,Semester 3,3,https://drive.google.com/file/d/1yuE94STdIVcIAJ75tYy5Is_BlPD_5HkF/view,2026_sem-3_dsc-7_upc-2232012301_qp-5738.pdf,UPC: 2232012301 | QP: 5738 | Type: DSC | Scheme: UGCF/NEP
B.Sc. (Hons.) Zoology,Human Physiology: Life Sustaining Systems,2026,Semester 3,3,https://drive.google.com/file/d/1EhbtBeXV7_eV9ZZrPDSn5OL5G9fu4wGy/view,2026_sem-3_dsc-9_upc-2232012303_qp-5973.pdf,UPC: 2232012303 | QP: 5973 | Type: DSC | Scheme: UGCF/NEP
B.Sc. (Hons.) Zoology,Medical Zoology,2026,Semester 3,3,https://drive.google.com/file/d/1u3j5JKY0PMTXL9mZ80aMf-zjEqrfRSdM/view,2026_sem-3_zoo-dse-3_upc-2233012003_qp-513.pdf,UPC: 2233012003 | QP: 513 | Type: DSE | Scheme: UGCF/NEP
B.Sc. (Hons.) Zoology,Animal Behaviour,2024,Semester 4,4,https://drive.google.com/file/d/1P1ut_kX4k_bIVbj7ZVkYIKzbiX9mFBGJ/view,2024_sem-4_dsc-12_upc-2232012403_qp-4145.pdf,UPC: 2232012403 | QP: 4145 | Type: DSC | Scheme: UGCF/NEP
B.Sc. (Hons.) Zoology,Animal Behaviour,2025,Semester 4,4,https://drive.google.com/file/d/1ZfYXFlt7fILzUSEz0GJqJpNl-vh7YHu-/view,2025_sem-4_dsc-12_upc-2232012403_qp-5679.pdf,UPC: 2232012403 | QP: 5679 | Type: DSC | Scheme: UGCF/NEP
B.Sc. (Hons.) Zoology,Animal Physiology: Life Sustaining Systems,2023,Semester 4,4,https://drive.google.com/file/d/1SXQfqJntYnYPiLhulFy3vUp6hZCJMjxw/view,2023_sem-4_dsc-9_upc-32231402.pdf,UPC: 32231402 | Type: Core/DSC | Scheme: Mixed (CBCS/UGCF)
B.Sc. (Hons.) Zoology,Animal Physiology: Life Sustaining Systems,2024,Semester 4,4,https://drive.google.com/file/d/1-NyGjF007hPBbs8gntASrjnX07JFhcLp/view,2024_sem-4_dsc-9_upc-32231402_qp-3010.pdf,UPC: 32231402 | QP: 3010 | Type: Core | Scheme: LOCF
B.Sc. (Hons.) Zoology,Biochemistry of Metabolic Processes,2024,Semester 4,4,https://drive.google.com/file/d/1-gSk-5BKXqnYZeVAy7MjlFg_ClvTB84W/view,2024_sem-4_dsc-8_upc-32231403_qp-3121.pdf,UPC: 32231403 | QP: 3121 | Type: Core | Scheme: LOCF
