id,college,course,subject,semester,semesterGroup,yearRange,pdfUrl,note,source,isShivaji,isKalindi,isANDC,isRamanujan
du-qb-1140,DU Central,B. Sc. (Hons) Electronics,Computer Networks,V,Semester V,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742386566.pdf,UPC 2513010007 | DSE | ELDSE-7 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1141,DU Central,B. Sc. (Hons) Electronics,Quantum and Spintronics Devices,V,Semester V,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742386741.pdf,UPC 2513010008 | DSE | ELDSE-8 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1142,DU Central,B. Sc. (Hons) Electronics,Telecommunication Switching Systems and Networks,V,Semester V,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742386875.pdf,UPC 2513010009 | DSE | ELDSE-9 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1143,DU Central,B. Sc. (Hons) Electronics,Communication Systems,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784532017.pdf,UPC 2514000025 | GE | GE-14 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1144,DU Central,B. Sc. (Hons) Electronics,Communication Systems,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1768141691.pdf,UPC 2514000025 | GE | GE-14 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1145,DU Central,B. Sc. (Hons) Electronics,Communication Systems,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1751260370.pdf,UPC 2514000025 | GE | GE-14 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1146,DU Central,B. Sc. (Hons) Electronics,Digital Signal Processing,V/VI/VII/VIII,Semester V/VI/VII/VIII,Unknown,https://academicaffairs.du.ac.in/syllabus/ug/BSc_hons_Electronics/GE Electronics/GE Electronics Sem-V-VI-VII-&-VIII/GE_19_Digital_Signal_Processing.pdf,UPC 2384000019 | GE | GE-19,upload,False,False,False,False
du-qb-1147,DU Central,B. Sc. (Hons) Electronics,Digital system design using VHDL,V/VI/VII/VIII,Semester V/VI/VII/VIII,Unknown,https://academicaffairs.du.ac.in/syllabus/ug/BSc_hons_Electronics/GE Electronics/GE Electronics Sem-V-VI-VII-&-VIII/GE_17_Digital_System_Design_using_VHDL.pdf,UPC 2384000017 | GE | GE-17,upload,False,False,False,False
du-qb-1148,DU Central,B. Sc. (Hons) Electronics,Embedded Systems,V/VI/VII/VIII,Semester V/VI/VII/VIII,Unknown,https://academicaffairs.du.ac.in/syllabus/ug/BSc_hons_Electronics/GE Electronics/GE Electronics Sem-V-VI-VII-&-VIII/GE_16_Embedded_System.pdf,UPC 2384000016 | GE | GE-16,upload,False,False,False,False
du-qb-1149,DU Central,B. Sc. (Hons) Electronics,Internet of Things,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784695598.pdf,UPC 2513012004 | GE | GE-21 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1150,DU Central,B. Sc. (Hons) Electronics,Internet of Things,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784527356.pdf,UPC 2513012004 | GE | GE-21 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1151,DU Central,B. Sc. (Hons) Electronics,Internet of Things,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1783930625.pdf,UPC 2513012004 | GE | GE-21 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1152,DU Central,B. Sc. (Hons) Electronics,Internet of Things,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1783667372.pdf,UPC 2513012004 | GE | GE-21 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1153,DU Central,B. Sc. (Hons) Electronics,Internet of Things,V/VI/VII/VIII,Semester V/VI/VII/VIII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1776063189.pdf,UPC 2513012004 | GE | GE-21 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1154,DU Central,B. Sc. (Hons) Electronics,Internet of Things,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1768467727.pdf,UPC 2513012004 | GE | GE-21 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1155,DU Central,B. Sc. (Hons) Electronics,Internet of Things,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1768068779.pdf,UPC 2513012004 | GE | GE-21 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1156,DU Central,B. Sc. (Hons) Electronics,Internet of Things,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1751455530.pdf,UPC 2513012004 | GE | GE-21 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1157,DU Central,B. Sc. (Hons) Electronics,Internet of Things,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1751345991.pdf,UPC 2513012004 | GE | GE-21 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1158,DU Central,B. Sc. (Hons) Electronics,Nanoelectronics,V/VI/VII/VIII,Semester V/VI/VII/VIII,Unknown,https://academicaffairs.du.ac.in/syllabus/ug/BSc_hons_Electronics/GE Electronics/GE Electronics Sem-V-VI-VII-&-VIII/GE_24_Nanoelectronics.pdf,UPC 2384000024 | GE | GE-24,upload,False,False,False,False
du-qb-1159,DU Central,B. Sc. (Hons) Electronics,Neural Networks,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1783494797.pdf,UPC 2514000016 | GE | GE-22 | MAY-JUNE-2026 | SET-1 | 60 marks,upload,False,False,False,False
du-qb-1160,DU Central,B. Sc. (Hons) Electronics,Neural Networks,V/VI/VII/VIII,Semester V/VI/VII/VIII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1776063230.pdf,UPC 2514000016 | GE | GE-22 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1161,DU Central,B. Sc. (Hons) Electronics,Neural Networks,V/VI/VII/VIII,Semester V/VI/VII/VIII,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742008302.pdf,UPC 2514000016 | GE | GE-22 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1162,DU Central,B. Sc. (Hons) Electronics,Process Control Systems,V/VI/VII/VIII,Semester V/VI/VII/VIII,Unknown,https://academicaffairs.du.ac.in/syllabus/ug/BSc_hons_Electronics/GE Electronics/GE Electronics Sem-V-VI-VII-&-VIII/GE_20_Process_Control_Systems.pdf,UPC 2384000020 | GE | GE-20,upload,False,False,False,False
du-qb-1163,DU Central,B. Sc. (Hons) Electronics,Robotics,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784532079.pdf,UPC 2514010017 | GE | GE-23 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1164,DU Central,B. Sc. (Hons) Electronics,Robotics,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1768068918.pdf,UPC 2514010017 | GE | GE-23 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1165,DU Central,B. Sc. (Hons) Electronics,Robotics,V/VI/VII/VIII,Semester V/VI/VII/VIII,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1751345898.pdf,UPC 2514010017 | GE | GE-23 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1166,DU Central,B. Sc. (Hons) Electronics,Semiconductor Devices,V/VI/VII/VIII,Semester V/VI/VII/VIII,Unknown,https://academicaffairs.du.ac.in/syllabus/ug/BSc_hons_Electronics/GE Electronics/GE Electronics Sem-V-VI-VII-&-VIII/GE_15_Semiconductor_Devices_and_Applications.pdf,UPC 2384000015 | GE | GE-15,upload,False,False,False,False
du-qb-1167,DU Central,B. Sc. (Hons) Electronics,VLSI: Technology and design,V/VI/VII/VIII,Semester V/VI/VII/VIII,Unknown,https://academicaffairs.du.ac.in/syllabus/ug/BSc_hons_Electronics/GE Electronics/GE Electronics Sem-V-VI-VII-&-VIII/GE_18_VLSI_Technology_and_Design.pdf,UPC 2384000018 | GE | GE-18,upload,False,False,False,False
du-qb-1168,DU Central,B. Sc. (Hons) Electronics,Digital Signal Processing,VI,Semester VI,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1780893739.pdf,UPC 2512013601 | DSC/Core | ELDSC-16 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1169,DU Central,B. Sc. (Hons) Electronics,Digital Signal Processing,VI,Semester VI,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1768202128.pdf,UPC 2512013601 | DSC/Core | ELDSC-16 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1170,DU Central,B. Sc. (Hons) Electronics,Digital Signal Processing,VI,Semester VI,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1750918399.pdf,UPC 2512013601 | DSC/Core | ELDSC-16 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1171,DU Central,B. Sc. (Hons) Electronics,Photonics,VI,Semester VI,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1783586572.pdf,UPC 2512013602 | DSC/Core | ELDSC-17 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1172,DU Central,B. Sc. (Hons) Electronics,Photonics,VI,Semester VI,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1750664371.pdf,UPC 2512013602 | DSC/Core | ELDSC-17 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1173,DU Central,B. Sc. (Hons) Electronics,Semiconductor Device Technology,VI,Semester VI,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784696327.pdf,UPC 2512013603 | DSC/Core | ELDSC-18 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1174,DU Central,B. Sc. (Hons) Electronics,Semiconductor Device Technology,VI,Semester VI,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1750393986.pdf,UPC 2512013603 | DSC/Core | ELDSC-18 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1175,DU Central,B. Sc. (Hons) Electronics,Advance Computer system architecture,VI,Semester VI,Unknown,https://academicaffairs.du.ac.in/syllabus/ug/BSc_hons_Electronics/DSE Electronics/SEM_VI_DSE-2-Advance_Computer_System_Architecture.pdf,UPC 2513010014 | DSE | ELDSE-11,upload,False,False,False,False
du-qb-1176,DU Central,B. Sc. (Hons) Electronics,Medical Electronics and Instrumentation,VI,Semester VI,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1768467961.pdf,UPC 2513010013 | DSE | ELDSE-10 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1177,DU Central,B. Sc. (Hons) Electronics,Medical Electronics and Instrumentation,VI,Semester VI,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1767283215.pdf,UPC 2513010013 | DSE | ELDSE-10 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1178,DU Central,B. Sc. (Hons) Electronics,Medical Electronics and Instrumentation,VI,Semester VI,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1749540951.pdf,UPC 2513010013 | DSE | ELDSE-10 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1179,DU Central,B. Sc. (Hons) Electronics,Research Methodology,VI,Semester VI,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784177719.pdf,UPC 2513010016 | DSE | ELDSE-13 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1180,DU Central,B. Sc. (Hons) Electronics,Research Methodology,VI,Semester VI,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784015231.pdf,UPC 2513010016 | DSE | ELDSE-13 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1181,DU Central,B. Sc. (Hons) Electronics,Research Methodology,VI,Semester VI,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1773225774.pdf,UPC 2513010016 | DSE | ELDSE-13 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1182,DU Central,B. Sc. (Hons) Electronics,Research Methodology,VI,Semester VI,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1767284454.pdf,UPC 2513010016 | DSE | ELDSE-13 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1183,DU Central,B. Sc. (Hons) Electronics,Research Methodology,VI,Semester VI,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1749709111.pdf,UPC 2513010016 | DSE | ELDSE-13 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1184,DU Central,B. Sc. (Hons) Electronics,"Transmission lines, Antenna and Wave Propagation",VI,Semester VI,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784177465.pdf,UPC 2513010015 | DSE | ELDSE-12 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1185,DU Central,B. Sc. (Hons) Electronics,"Transmission lines, Antenna and Wave Propagation",VI,Semester VI,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1768903802.pdf,UPC 2513010015 | DSE | ELDSE-12 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1186,DU Central,B. Sc. (Hons) Electronics,"Transmission lines, Antenna and Wave Propagation",VI,Semester VI,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1767283274.pdf,UPC 2513010015 | DSE | ELDSE-12 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1187,DU Central,B. Sc. (Hons) Electronics,"Transmission lines, Antenna and Wave Propagation",VI,Semester VI,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1749540772.pdf,UPC 2513010015 | DSE | ELDSE-12 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1188,DU Central,B. Sc. (Hons) Electronics,Advanced Embedded System Design with ARM (ELEDSE7G),VII,Semester VII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1773048787.pdf,UPC 2513010023 | DSE | ELDSE-20 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1189,DU Central,B. Sc. (Hons) Electronics,Advanced Embedded System Design with ARM (ELEDSE7G),VII,Semester VII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1773048740.pdf,UPC 2513010023 | DSE | ELDSE-20 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1190,DU Central,B. Sc. (Hons) Electronics,Advanced Embedded System Design with ARM (ELEDSE7G),VII,Semester VII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1770028326.pdf,UPC 2513010023 | DSE | ELDSE-20 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1191,DU Central,B. Sc. (Hons) Electronics,Advanced Embedded System Design with ARM (ELEDSE7G),VII,Semester VII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1770028269.pdf,UPC 2513010023 | DSE | ELDSE-20 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1192,DU Central,B. Sc. (Hons) Electronics,Advanced Machine Learning (ELEDSE7A),VII,Semester VII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1773049005.pdf,UPC 2513010017 | DSE | ELDSE-14 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1193,DU Central,B. Sc. (Hons) Electronics,Advanced Machine Learning (ELEDSE7A),VII,Semester VII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1773048693.pdf,UPC 2513010017 | DSE | ELDSE-14 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1194,DU Central,B. Sc. (Hons) Electronics,Advanced Machine Learning (ELEDSE7A),VII,Semester VII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1770028649.pdf,UPC 2513010017 | DSE | ELDSE-14 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1195,DU Central,B. Sc. (Hons) Electronics,Advanced Machine Learning (ELEDSE7A),VII,Semester VII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1770028188.pdf,UPC 2513010017 | DSE | ELDSE-14 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1196,DU Central,B. Sc. (Hons) Electronics,CMOS Digital VLSI Design (ELEDSE7E),VII,Semester VII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1783485115.pdf,UPC 2513010021 | DSE | ELDSE-18 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1197,DU Central,B. Sc. (Hons) Electronics,CMOS Digital VLSI Design (ELEDSE7E),VII,Semester VII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1781763141.pdf,UPC 2513010021 | DSE | ELDSE-18 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1198,DU Central,B. Sc. (Hons) Electronics,CMOS Digital VLSI Design (ELEDSE7E),VII,Semester VII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1773226252.pdf,UPC 2513010021 | DSE | ELDSE-18 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1199,DU Central,B. Sc. (Hons) Electronics,Control Systems (ELDSC-19),VII,Semester VII,Unknown,https://academicaffairs.du.ac.in/syllabus/ug/BSc_hons_Electronics/DSC Electronics/SEM_VII.pdf,UPC TBA | DSE,upload,False,False,False,False
du-qb-1200,DU Central,B. Sc. (Hons) Electronics,Digital Communication System (ELEDSE7C),VII,Semester VII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1773226082.pdf,UPC 2513010019 | DSE | ELDSE-16 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1201,DU Central,B. Sc. (Hons) Electronics,Introduction to Nanoscience (ELEDSE7F),VII,Semester VII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1773226315.pdf,UPC 2513010022 | DSE | ELDSE-19 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1202,DU Central,B. Sc. (Hons) Electronics,Neural Networks and Deep Learning (ELEDSE7B),VII,Semester VII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1773225952.pdf,UPC 2513010018 | DSE | ELDSE-15 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1203,DU Central,B. Sc. (Hons) Electronics,Optical Communication System (ELEDSE7D),VII,Semester VII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1773226159.pdf,UPC 2513010020 | DSE | ELDSE-17 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1204,DU Central,B. Sc. (Hons) Electronics,Research Methodology,VII,Semester VII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784177719.pdf,UPC 2513010016 | DSE | ELDSE-13 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1205,DU Central,B. Sc. (Hons) Electronics,Research Methodology,VII,Semester VII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1784015231.pdf,UPC 2513010016 | DSE | ELDSE-13 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1206,DU Central,B. Sc. (Hons) Electronics,Research Methodology,VII,Semester VII,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1773225774.pdf,UPC 2513010016 | DSE | ELDSE-13 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1207,DU Central,B. Sc. (Hons) Electronics,Research Methodology,VII,Semester VII,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1767284454.pdf,UPC 2513010016 | DSE | ELDSE-13 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1208,DU Central,B. Sc. (Hons) Electronics,Research Methodology,VII,Semester VII,MAY-JUNE-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1749709111.pdf,UPC 2513010016 | DSE | ELDSE-13 | MAY-JUNE-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1209,DU Central,B. Sc. (Hons) Electronics,CMOS Analog VLSI Design (ELEDSE8C),VIII,Semester VIII,Unknown,https://academicaffairs.du.ac.in/syllabus/ug/BSc_hons_Electronics/DSE Electronics/SEM_VIII_DSE-3-CMOS_Analog_VLSI_design.pdf,UPC 2383010023 | DSE | ELDSE-23,upload,False,False,False,False
du-qb-1210,DU Central,B. Sc. (Hons) Electronics,Digital Control System (ELEDSE8F),VIII,Semester VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1783485554.pdf,UPC 2513010028 | DSE | ELDSE-26 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1211,DU Central,B. Sc. (Hons) Electronics,Digital Control System (ELEDSE8F),VIII,Semester VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1781763763.pdf,UPC 2513010028 | DSE | ELDSE-26 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1212,DU Central,B. Sc. (Hons) Electronics,Mobile and Satellite Communication (ELEDSE8B),VIII,Semester VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1783485390.pdf,UPC 2513010025 | DSE | ELDSE-22 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1213,DU Central,B. Sc. (Hons) Electronics,Mobile and Satellite Communication (ELEDSE8B),VIII,Semester VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1781763345.pdf,UPC 2513010025 | DSE | ELDSE-22 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1214,DU Central,B. Sc. (Hons) Electronics,Nanomaterials and their Applications (ELEDSE8D),VIII,Semester VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1783485465.pdf,UPC 2513010026 | DSE | ELDSE-24 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1215,DU Central,B. Sc. (Hons) Electronics,Nanomaterials and their Applications (ELEDSE8D),VIII,Semester VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1781763474.pdf,UPC 2513010026 | DSE | ELDSE-24 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1216,DU Central,B. Sc. (Hons) Electronics,Nanomaterials Characterization (ELEDSE8E),VIII,Semester VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1783485515.pdf,UPC 2513010027 | DSE | ELDSE-25 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1217,DU Central,B. Sc. (Hons) Electronics,Nanomaterials Characterization (ELEDSE8E),VIII,Semester VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1781763595.pdf,UPC 2513010027 | DSE | ELDSE-25 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1218,DU Central,B. Sc. (Hons) Electronics,Natural Language Processing (ELEDSE8A),VIII,Semester VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1783485208.pdf,UPC 2513010024 | DSE | ELDSE-21 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1219,DU Central,B. Sc. (Hons) Electronics,Natural Language Processing (ELEDSE8A),VIII,Semester VIII,MAY-JUNE-2026 2026,https://qb.exam.du.ac.in/uploads/questions/1781763232.pdf,UPC 2513010024 | DSE | ELDSE-21 | MAY-JUNE-2026 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1220,DU Central,B. Sc. (Hons) Electronics,Power Electronics,VIII,Semester VIII,Unknown,https://academicaffairs.du.ac.in/syllabus/ug/BSc_hons_Electronics/DSC Electronics/SEM_VIII.pdf,UPC TBA | DSE,upload,False,False,False,False
du-qb-1221,DU Central,B. Sc. (Hons) Microbiology,Basic Bacteriology,I,Semester I,NOV-DEC-2025 2025,https://qb.exam.du.ac.in/uploads/questions/1776936929.pdf,UPC 2532011102 | DSC/Core | MICROB-DSC-2 | NOV-DEC-2025 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1222,DU Central,B. Sc. (Hons) Microbiology,Basic Bacteriology,I,Semester I,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742217060.pdf,UPC 2532011102 | DSC/Core | MICROB-DSC-2 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1223,DU Central,B. Sc. (Hons) Microbiology,Basic Bacteriology,I,Semester I,MAY-JUNE-2023 2023,https://qb.exam.du.ac.in/uploads/questions/1729501760.pdf,UPC 2532011102 | DSC/Core | MICROB-DSC-2 | MAY-JUNE-2023 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1224,DU Central,B. Sc. (Hons) Microbiology,Biochemistry of Carbohydrates and Lipids,I,Semester I,NOV-DEC-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1742984818.pdf,UPC 2532011103 | DSC/Core | MICROB-DSC-3 | NOV-DEC-2024 | SET-1 | 90 marks,upload,False,False,False,False
du-qb-1225,DU Central,B. Sc. (Hons) Microbiology,Biochemistry of Carbohydrates and Lipids,I,Semester I,MAY-JUNE-2024 2024,https://qb.exam.du.ac.in/uploads/questions/1729587518.pdf,UPC 2532011103 | DSC/Core | MICROB-DSC-3 | MAY-JUNE-2024 | SET-1 | 90 marks,upload,False,False,False,False
